2020-11-13 14:43:48,051 [main] INFO  org.apache.iotdb.db.conf.IoTDBDescriptor:148 - Start to read config file file:sbin/../conf/iotdb-engine.properties 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-339] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-172] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-619 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-172] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-105] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-621 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-105] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-42] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-620 
2020-11-13 14:48:22,194 [pool-6-IoTDB-RPC-Client-thread-42] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-131] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-622 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-178] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-623 
2020-11-13 14:48:22,194 [pool-6-IoTDB-RPC-Client-thread-131] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-422] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-625 
2020-11-13 14:48:22,194 [pool-6-IoTDB-RPC-Client-thread-178] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-142] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-626 
2020-11-13 14:48:22,194 [pool-6-IoTDB-RPC-Client-thread-422] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,194 [pool-6-IoTDB-RPC-Client-thread-142] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-301] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-627 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-137] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-628 
2020-11-13 14:48:22,194 [pool-6-IoTDB-RPC-Client-thread-301] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,194 [pool-6-IoTDB-RPC-Client-thread-137] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-216] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-630 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-214] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-631 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-132] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-629 
2020-11-13 14:48:22,194 [pool-6-IoTDB-RPC-Client-thread-214] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,193 [pool-6-IoTDB-RPC-Client-thread-379] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-632 
2020-11-13 14:48:22,194 [pool-6-IoTDB-RPC-Client-thread-216] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,194 [pool-6-IoTDB-RPC-Client-thread-132] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,194 [pool-6-IoTDB-RPC-Client-thread-379] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,194 [pool-6-IoTDB-RPC-Client-thread-185] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-633 
2020-11-13 14:48:22,194 [pool-6-IoTDB-RPC-Client-thread-185] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,195 [pool-6-IoTDB-RPC-Client-thread-340] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-634 
2020-11-13 14:48:22,195 [pool-6-IoTDB-RPC-Client-thread-340] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,195 [pool-6-IoTDB-RPC-Client-thread-459] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-635 
2020-11-13 14:48:22,195 [pool-6-IoTDB-RPC-Client-thread-459] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,195 [pool-6-IoTDB-RPC-Client-thread-320] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-638 
2020-11-13 14:48:22,195 [pool-6-IoTDB-RPC-Client-thread-320] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,195 [pool-6-IoTDB-RPC-Client-thread-413] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-636 
2020-11-13 14:48:22,195 [pool-6-IoTDB-RPC-Client-thread-413] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,195 [pool-6-IoTDB-RPC-Client-thread-141] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-637 
2020-11-13 14:48:22,195 [pool-6-IoTDB-RPC-Client-thread-141] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,195 [pool-6-IoTDB-RPC-Client-thread-96] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-639 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-96] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,195 [pool-6-IoTDB-RPC-Client-thread-368] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-640 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-368] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,195 [pool-6-IoTDB-RPC-Client-thread-50] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-641 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-50] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,195 [pool-6-IoTDB-RPC-Client-thread-8] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-642 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-8] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-457] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-643 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-457] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-284] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-644 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-284] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-228] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-645 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-228] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-62] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-646 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-62] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-256] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-647 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-256] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-277] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-648 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-277] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-14] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-649 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-14] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-36] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-650 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-36] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-398] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-651 
2020-11-13 14:48:22,197 [pool-6-IoTDB-RPC-Client-thread-398] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-275] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-652 
2020-11-13 14:48:22,197 [pool-6-IoTDB-RPC-Client-thread-275] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-367] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-653 
2020-11-13 14:48:22,197 [pool-6-IoTDB-RPC-Client-thread-367] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-431] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-655 
2020-11-13 14:48:22,197 [pool-6-IoTDB-RPC-Client-thread-16] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-659 
2020-11-13 14:48:22,197 [pool-6-IoTDB-RPC-Client-thread-431] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,197 [pool-6-IoTDB-RPC-Client-thread-16] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-191] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-654 
2020-11-13 14:48:22,197 [pool-6-IoTDB-RPC-Client-thread-191] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-380] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-656 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-117] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-657 
2020-11-13 14:48:22,197 [pool-6-IoTDB-RPC-Client-thread-380] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,196 [pool-6-IoTDB-RPC-Client-thread-174] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-658 
2020-11-13 14:48:22,197 [pool-6-IoTDB-RPC-Client-thread-117] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,197 [pool-6-IoTDB-RPC-Client-thread-37] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-660 
2020-11-13 14:48:22,197 [pool-6-IoTDB-RPC-Client-thread-174] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,197 [pool-6-IoTDB-RPC-Client-thread-353] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-662 
2020-11-13 14:48:22,197 [pool-6-IoTDB-RPC-Client-thread-331] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-661 
2020-11-13 14:48:22,197 [pool-6-IoTDB-RPC-Client-thread-353] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,197 [pool-6-IoTDB-RPC-Client-thread-258] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-663 
2020-11-13 14:48:22,197 [pool-6-IoTDB-RPC-Client-thread-37] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,197 [pool-6-IoTDB-RPC-Client-thread-331] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,197 [pool-6-IoTDB-RPC-Client-thread-258] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-243] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-664 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-243] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-453] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-665 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-453] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-391] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-666 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-391] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-157] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-667 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-157] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-77] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-670 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-77] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-156] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-668 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-99] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-669 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-156] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-400] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-671 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-99] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-400] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-223] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-672 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-86] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-673 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-223] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-86] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,198 [pool-6-IoTDB-RPC-Client-thread-302] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-674 
2020-11-13 14:48:22,199 [pool-6-IoTDB-RPC-Client-thread-302] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,199 [pool-6-IoTDB-RPC-Client-thread-121] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-675 
2020-11-13 14:48:22,199 [pool-6-IoTDB-RPC-Client-thread-121] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,199 [pool-6-IoTDB-RPC-Client-thread-3] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-676 
2020-11-13 14:48:22,199 [pool-6-IoTDB-RPC-Client-thread-3] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,199 [pool-6-IoTDB-RPC-Client-thread-112] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-677 
2020-11-13 14:48:22,199 [pool-6-IoTDB-RPC-Client-thread-112] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,199 [pool-6-IoTDB-RPC-Client-thread-74] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-678 
2020-11-13 14:48:22,199 [pool-6-IoTDB-RPC-Client-thread-74] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,199 [pool-6-IoTDB-RPC-Client-thread-369] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-679 
2020-11-13 14:48:22,199 [pool-6-IoTDB-RPC-Client-thread-369] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:48:22,199 [pool-6-IoTDB-RPC-Client-thread-182] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-680 
2020-11-13 14:48:22,199 [pool-6-IoTDB-RPC-Client-thread-325] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-682 
2020-11-13 14:48:22,199 [pool-6-IoTDB-RPC-Client-thread-182] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
